lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
W,2,0,3,1,1,7,8,4,0,7,8,8,7,9,0,8
W,4,7,7,5,5,5,11,2,2,8,9,8,7,12,1,8
W,3,6,4,4,4,8,7,6,2,6,8,9,5,8,3,7
W,6,5,9,8,4,11,8,5,2,6,9,8,9,9,0,8
W,5,7,7,6,9,7,6,4,5,7,5,8,9,9,7,8
W,6,10,9,8,6,10,8,5,1,5,9,7,10,12,2,5
W,7,7,7,5,6,4,10,2,3,10,9,8,7,11,2,6
W,6,10,8,8,9,7,8,6,3,7,8,8,6,8,4,8
W,7,11,10,8,4,9,7,5,2,6,8,8,9,9,0,8
W,1,0,2,0,0,7,8,3,0,7,8,8,5,9,0,8
W,6,9,8,7,4,11,8,5,2,6,9,8,8,9,0,8
W,5,5,8,8,4,9,7,5,2,6,8,8,9,9,0,8
W,6,6,6,4,4,1,12,3,2,11,10,8,6,11,1,7
W,5,9,8,6,6,7,10,2,3,7,9,8,8,11,1,8
W,4,8,5,6,3,4,8,5,1,7,8,8,8,10,0,8
W,3,4,5,3,3,9,11,3,2,5,9,7,6,10,0,8
W,3,1,4,2,2,5,11,3,2,8,9,9,6,11,0,8
W,6,8,8,7,10,7,7,5,5,6,5,8,10,8,8,10
W,1,0,2,1,1,7,8,3,0,7,8,8,5,10,0,8
W,10,10,9,8,9,5,11,4,3,8,7,7,10,12,4,5
W,6,11,10,8,7,4,11,2,3,8,9,9,8,11,1,8
W,6,7,6,5,4,7,11,4,2,8,7,6,7,12,3,6
W,4,2,6,4,4,5,11,3,2,8,9,9,10,13,1,8
W,5,9,7,6,5,11,11,3,2,5,9,7,9,12,2,7
W,4,9,5,6,6,7,6,6,2,7,7,8,6,8,4,8
W,3,2,5,3,3,5,11,3,2,8,9,9,7,11,0,8
W,8,10,8,8,8,6,11,3,3,9,7,7,10,12,4,5
W,9,10,9,7,6,6,10,5,3,8,6,6,11,12,4,4
W,8,12,8,6,4,1,9,3,2,11,12,9,7,10,0,6
W,3,8,5,6,4,9,10,2,2,6,8,8,7,11,1,8
W,4,5,5,4,3,4,10,3,2,9,9,7,6,11,1,6
W,7,11,7,8,6,3,10,2,3,10,10,8,8,10,2,6
W,10,11,10,8,7,5,11,3,3,9,8,7,8,11,3,5
W,6,5,7,4,4,4,11,2,2,9,9,8,7,11,1,6
W,3,2,4,3,3,8,11,2,2,6,8,8,6,11,0,8
W,5,10,8,8,5,3,10,3,3,9,10,9,8,11,1,8
W,4,9,6,7,3,5,8,5,1,7,8,8,8,9,0,8
W,5,6,5,4,4,5,11,3,2,9,8,7,6,12,2,7
W,7,11,9,8,10,8,7,6,3,6,8,8,6,8,5,7
W,3,1,4,2,1,7,8,4,0,7,8,8,7,9,0,8
W,4,6,6,4,3,8,8,4,1,7,9,8,7,10,0,8
W,2,3,3,1,2,5,10,4,2,9,8,7,5,11,1,6
W,4,9,6,7,3,8,8,5,2,6,8,8,8,10,0,8
W,9,10,9,7,9,4,10,2,3,9,8,8,8,11,2,6
W,4,8,5,6,4,5,8,4,1,7,9,8,6,11,0,8
W,5,8,7,6,5,4,11,2,3,8,9,9,8,10,1,8
W,4,6,6,4,3,6,8,4,1,7,8,8,8,9,0,8
W,6,7,9,6,10,7,8,5,5,7,5,8,10,10,8,8
W,8,11,8,8,6,4,10,2,3,10,9,8,8,11,2,6
W,3,4,4,3,3,6,10,4,2,8,7,7,6,12,1,6
W,2,1,3,1,1,7,8,4,0,7,8,8,7,9,0,8
W,6,9,8,7,4,4,8,5,2,7,9,8,9,9,0,8
W,4,8,6,6,4,5,8,5,1,8,10,8,6,11,0,8
W,5,9,8,7,7,7,12,2,2,6,8,8,7,12,1,8
W,3,3,4,2,2,6,11,3,2,8,8,7,5,11,1,6
W,7,8,7,6,7,4,10,2,3,9,8,8,7,12,2,6
W,12,12,11,7,5,6,11,2,3,7,11,7,9,12,1,7
W,5,5,7,8,4,7,8,5,2,7,8,8,9,9,0,8
W,8,9,8,7,8,7,11,4,3,8,6,6,10,12,4,5
W,7,7,9,6,10,7,7,5,5,7,6,8,9,9,9,8
W,9,11,9,9,7,7,11,4,3,8,6,6,11,13,4,4
W,5,4,7,7,4,8,8,4,2,7,8,8,9,9,0,8
W,4,2,6,3,3,7,11,2,2,6,9,8,7,11,0,8
W,6,9,8,6,7,7,7,6,3,8,8,7,7,9,5,10
W,3,8,5,6,8,7,5,6,2,7,6,8,8,12,3,10
W,3,2,5,3,3,8,11,3,2,6,9,8,7,11,1,7
W,7,9,7,7,6,5,10,3,2,9,7,7,9,13,3,4
W,6,5,7,4,4,5,11,4,2,9,8,7,7,11,2,6
W,7,7,7,5,4,4,10,3,3,10,9,8,7,11,2,6
W,5,9,7,7,4,8,8,5,2,7,8,8,9,9,0,8
W,3,3,4,4,2,7,8,4,1,7,8,8,8,10,0,8
W,5,9,6,4,3,5,8,2,3,7,9,8,9,11,2,6
W,8,11,8,9,8,4,11,2,2,9,8,7,7,12,2,6
W,4,6,6,4,5,8,7,6,3,6,8,8,6,8,3,7
W,5,7,6,5,6,7,8,6,3,8,8,7,7,9,4,9
W,2,3,3,1,2,8,11,2,1,6,9,8,5,11,0,8
W,6,6,6,4,4,5,11,3,2,9,7,7,7,12,2,6
W,8,11,8,8,9,6,10,4,3,9,6,6,11,10,4,5
W,7,6,9,6,10,7,8,5,5,7,5,8,10,10,9,8
W,6,7,6,5,5,3,11,2,2,9,9,8,6,11,2,7
W,7,10,10,8,7,5,8,4,1,7,9,8,8,10,0,7
W,4,9,7,7,6,7,8,4,1,7,9,8,7,11,0,8
W,4,4,5,3,3,3,11,3,2,10,10,8,6,11,1,7
W,6,5,8,5,9,8,7,5,5,7,5,8,9,9,7,9
W,5,4,6,3,3,5,11,3,2,9,8,7,7,12,2,6
W,3,7,5,5,3,6,8,4,1,7,8,8,8,9,0,8
W,2,3,4,2,2,7,11,2,2,7,9,8,5,11,0,8
W,2,3,4,2,2,8,11,3,1,6,8,8,6,12,0,7
W,5,9,7,7,8,8,8,6,3,6,8,8,6,7,4,7
W,4,7,6,5,3,5,8,4,1,7,9,8,8,9,0,8
W,6,6,7,4,4,6,11,4,2,8,7,6,9,12,2,5
W,7,9,7,7,6,2,11,2,3,10,10,8,6,11,2,7
W,1,0,2,0,0,7,8,4,0,7,8,8,5,9,0,8
W,4,7,6,5,3,9,8,5,1,7,8,8,8,9,0,8
W,6,9,8,7,8,8,6,6,2,6,7,8,6,8,5,6
W,4,8,6,6,4,7,10,2,3,7,9,8,8,11,1,8
W,7,8,9,7,11,7,8,5,5,6,5,8,10,10,9,7
W,5,7,7,5,3,7,8,4,1,6,8,8,8,9,0,8
W,5,11,8,8,7,10,10,3,3,5,9,7,8,10,1,8
W,3,3,5,5,3,6,8,4,1,7,8,8,8,9,0,8
W,3,6,5,4,3,7,10,2,2,7,9,8,6,11,0,8
W,7,10,9,7,6,4,8,5,1,7,9,8,8,10,0,8
W,6,10,6,7,6,3,11,2,2,10,9,8,6,11,2,7
W,7,10,7,5,3,3,9,2,1,9,10,8,8,12,1,6
W,6,8,9,7,11,9,6,5,5,8,6,8,11,12,8,6
W,8,10,8,5,4,1,9,3,3,11,12,9,8,10,1,6
W,5,11,8,8,8,4,12,2,2,8,9,9,7,13,2,8
W,2,0,2,1,1,8,8,4,0,7,8,8,6,9,0,8
W,5,11,8,8,4,10,8,5,2,7,9,8,9,9,0,8
W,5,10,7,7,4,6,8,5,2,7,8,8,9,9,0,8
W,4,4,5,3,3,4,11,3,2,9,9,7,6,11,1,7
W,4,2,5,3,3,5,11,3,2,8,9,9,7,10,1,8
W,4,8,6,6,8,10,9,5,2,6,7,7,8,9,4,5
W,9,10,8,7,8,4,11,3,2,9,8,7,7,12,3,6
W,3,1,5,3,3,7,11,3,2,6,9,8,7,11,0,8
W,11,15,11,8,5,2,9,3,2,9,11,9,9,12,0,6
W,5,8,8,6,3,9,8,5,2,7,8,8,9,9,0,8
W,5,10,7,7,7,7,7,6,2,7,8,8,6,8,4,10
W,10,11,10,8,8,2,11,2,3,10,11,9,7,10,2,6
W,2,1,2,1,1,8,8,4,0,7,8,8,6,10,0,8
W,8,11,8,6,5,9,8,4,5,6,9,6,11,8,3,6
W,4,7,7,5,4,4,10,3,3,9,10,9,8,11,1,8
W,6,7,6,5,4,3,10,3,3,10,10,8,7,10,2,7
W,6,6,6,4,4,3,11,2,3,10,10,8,7,11,1,7
W,4,5,4,3,3,3,10,2,2,10,10,8,5,11,1,7
W,4,8,7,6,9,9,8,5,2,7,7,7,12,10,4,6
W,5,5,6,3,4,4,11,3,2,9,9,7,7,12,1,6
W,8,11,8,6,5,5,8,2,4,8,9,7,10,10,2,5
W,4,6,7,4,4,9,11,2,3,5,9,8,7,11,1,8
W,1,0,2,1,1,7,8,3,0,7,8,8,5,10,0,8
W,6,5,8,8,4,5,8,5,2,7,8,8,9,9,0,8
W,4,3,6,4,2,4,8,5,1,7,9,8,8,10,0,8
W,6,10,8,8,4,4,8,5,2,7,9,8,9,9,0,8
W,4,8,6,6,3,9,8,4,1,7,8,8,8,9,0,8
W,4,5,7,4,4,5,11,3,2,8,9,9,8,11,1,8
W,8,11,8,8,7,6,10,4,3,8,7,6,11,12,4,4
W,4,9,6,7,10,8,6,6,2,7,6,8,8,11,3,9
W,3,1,5,2,3,8,11,3,2,6,9,8,7,11,0,7
W,4,3,5,2,3,4,11,3,2,9,9,7,6,11,1,7
W,3,6,5,4,2,10,8,5,1,7,9,8,7,10,0,8
W,7,11,7,6,4,4,8,2,2,8,10,8,9,11,1,6
W,6,10,6,8,6,2,10,2,3,10,9,8,7,11,2,6
W,3,1,3,2,1,7,8,4,1,7,8,8,7,10,0,8
W,8,9,12,8,13,7,7,5,5,7,5,8,10,9,9,7
W,7,8,7,6,6,4,12,3,2,9,8,7,6,12,2,6
W,5,8,7,6,6,7,11,2,2,7,8,8,7,12,1,8
W,10,10,10,8,6,2,10,2,3,10,11,9,8,10,1,7
W,4,8,6,6,7,7,8,5,3,7,9,8,6,8,3,8
W,4,5,6,7,4,7,8,5,2,6,8,8,8,9,0,8
W,6,7,6,5,6,7,10,4,3,8,6,6,9,11,4,6
W,3,4,5,3,3,7,11,2,2,6,9,8,6,11,0,8
W,4,6,6,4,8,9,7,5,2,7,6,8,9,11,2,7
W,6,8,6,6,5,6,10,4,3,9,7,6,7,12,3,6
W,5,11,7,8,4,7,7,5,2,7,8,8,9,9,0,8
W,5,6,5,4,4,4,10,2,3,9,9,7,7,11,2,6
W,4,7,6,5,3,9,8,5,1,7,8,8,8,9,0,8
W,6,9,8,7,8,8,4,7,3,7,6,7,8,7,6,3
W,3,9,5,6,5,7,11,2,2,6,8,8,7,11,0,8
W,4,7,6,5,3,7,8,5,1,7,8,8,8,9,0,8
W,2,0,2,1,1,7,8,4,0,7,8,8,6,10,0,8
W,3,3,5,5,3,5,8,5,1,7,8,8,8,10,0,8
W,2,1,2,2,1,7,8,4,0,7,8,8,6,10,0,8
W,3,4,5,6,3,6,8,4,1,7,8,8,8,10,0,8
W,6,9,6,6,5,2,11,2,3,10,10,8,5,11,1,7
W,3,1,3,2,1,8,8,4,0,7,8,8,7,10,0,8
W,3,3,4,2,2,4,11,3,2,9,9,7,6,11,1,7
W,5,8,8,6,3,4,8,5,2,7,9,8,8,9,0,8
W,5,9,8,7,4,7,7,5,2,6,8,8,9,9,0,8
W,5,8,7,6,3,5,8,5,1,7,8,8,8,9,0,8
W,4,3,5,2,2,4,11,3,2,10,9,7,6,11,1,7
W,12,14,12,8,5,2,9,3,2,10,12,8,9,10,1,6
W,6,9,8,7,9,7,9,6,4,7,9,8,7,7,5,10
W,5,7,5,5,4,3,11,2,2,10,9,7,5,11,1,7
W,5,10,8,8,11,9,8,5,2,6,7,8,11,10,4,5
W,6,7,6,5,4,3,11,2,2,9,9,8,6,11,1,7
W,3,1,4,3,3,10,11,3,2,5,9,7,6,11,0,8
W,6,9,6,4,3,2,8,2,3,9,11,9,7,9,1,6
W,6,8,6,6,4,2,10,2,3,11,11,9,6,10,2,6
W,4,4,5,3,3,6,11,3,2,7,9,8,7,11,1,8
W,4,7,6,5,3,6,8,5,1,7,8,8,8,9,0,8
W,4,6,5,4,4,4,10,3,2,9,8,7,6,11,1,7
W,1,0,2,1,1,8,8,4,0,7,8,8,6,10,0,8
W,1,0,2,0,0,8,8,3,0,7,8,8,4,10,0,8
W,3,8,5,6,5,9,11,2,2,5,8,8,6,11,1,8
W,5,6,5,4,4,3,10,2,3,10,9,8,6,11,2,6
W,4,2,6,3,3,7,11,3,2,7,9,8,8,10,1,8
W,3,2,5,4,3,7,10,2,2,7,9,8,7,11,0,8
W,6,5,7,4,4,3,11,2,3,10,10,8,7,11,1,7
W,10,10,10,8,7,2,11,2,3,10,10,8,7,11,2,7
W,6,11,8,8,4,5,8,5,2,7,8,8,9,9,0,8
W,9,10,8,7,6,5,10,3,3,9,8,7,10,11,4,5
W,10,10,9,5,4,5,9,3,2,7,10,8,10,11,1,6
W,4,4,6,6,3,4,8,5,1,7,8,8,8,9,0,8
W,6,7,8,6,10,7,7,5,5,7,5,8,10,8,8,8
W,5,8,5,6,5,5,10,3,3,9,7,7,7,11,2,5
W,6,11,9,9,4,9,7,5,2,7,8,8,9,9,0,8
W,4,9,6,7,5,10,10,3,3,5,9,7,7,11,1,8
W,6,9,8,7,6,8,8,4,1,7,9,8,8,10,0,8
W,4,7,6,5,5,7,9,6,4,8,8,7,6,8,3,8
W,5,10,7,8,7,6,11,2,2,7,8,9,7,12,1,8
W,4,7,6,5,4,6,11,2,3,7,9,9,8,11,1,8
W,4,6,6,4,5,7,11,2,2,7,8,8,6,11,1,8
W,4,11,7,8,7,4,10,2,3,8,9,9,8,10,1,8
W,5,4,6,3,3,5,11,3,2,9,8,7,7,12,1,6
W,8,15,8,8,6,1,7,2,3,9,10,9,9,10,1,5
W,3,4,5,3,3,6,11,3,2,7,9,8,7,11,0,8
W,7,10,7,8,7,4,11,2,2,9,8,7,7,12,2,6
W,6,7,6,5,4,5,10,3,3,9,8,7,7,12,2,5
W,6,9,8,7,4,10,8,5,2,6,8,8,9,9,0,8
W,2,3,3,1,2,10,11,3,2,5,9,7,5,10,0,8
W,5,5,7,7,4,9,8,5,2,7,8,8,9,9,0,8
W,9,12,8,6,4,1,8,4,2,11,12,9,7,10,0,7
W,4,2,6,4,4,9,11,2,2,5,9,7,9,11,2,7
W,5,6,5,4,4,4,10,3,2,9,9,7,6,11,2,6
W,3,6,5,4,2,4,8,5,1,7,8,8,8,10,0,8
W,5,9,7,7,7,8,5,7,2,6,7,8,7,7,5,3
W,4,9,6,6,3,7,8,4,1,6,8,8,8,9,0,8
W,12,13,11,7,5,8,11,3,3,5,10,7,8,12,1,6
W,10,13,10,8,5,5,9,2,2,7,10,7,9,12,1,6
W,6,10,9,8,14,9,7,5,2,7,6,8,11,11,4,8
W,4,7,6,5,9,8,7,5,2,7,7,8,10,10,3,8
W,4,4,5,3,3,4,10,2,2,9,9,7,6,11,1,7
W,3,3,4,1,2,3,11,3,2,10,10,8,5,11,0,7
W,3,3,4,5,3,10,8,4,1,6,8,8,7,10,0,8
W,5,5,8,7,4,11,8,5,2,6,9,8,8,9,0,8
W,4,10,6,8,7,7,7,6,2,7,8,7,10,7,5,9
W,6,7,6,5,5,5,11,3,2,9,8,7,6,12,2,6
W,4,5,5,4,3,7,11,3,2,6,9,8,7,11,0,8
W,8,10,8,8,6,2,11,2,3,10,10,8,7,11,1,7
W,7,7,7,5,5,6,10,4,3,8,7,7,9,13,3,4
W,4,10,6,8,4,8,8,4,2,7,8,8,8,9,0,8
W,6,11,6,6,4,4,9,1,3,9,9,8,8,12,1,6
W,5,11,8,8,8,7,11,2,2,6,8,8,7,12,1,8
W,1,0,2,0,0,7,8,3,0,7,8,8,5,9,0,8
W,3,8,5,6,5,11,11,2,2,5,8,7,7,12,1,7
W,4,8,6,6,6,7,6,6,2,7,7,8,6,8,4,10
W,6,8,6,6,6,4,9,2,3,9,8,8,7,11,2,6
W,8,8,8,6,5,4,11,3,3,9,9,7,8,11,2,6
W,3,7,6,5,4,5,10,2,3,8,9,9,7,11,1,8
W,5,10,7,8,4,5,8,5,2,7,8,8,8,9,0,8
W,4,4,5,2,3,4,11,3,2,9,9,7,6,11,1,6
W,6,10,8,8,9,8,7,6,3,7,8,8,10,6,6,11
W,5,11,8,8,7,10,8,5,1,6,10,7,9,13,1,5
W,5,8,7,6,3,7,8,5,2,7,8,8,9,9,0,8
W,1,0,2,0,1,7,8,3,0,7,8,8,5,10,0,8
W,3,7,5,5,5,7,7,6,2,7,8,8,5,8,3,8
W,2,3,4,2,2,7,10,2,2,6,9,8,5,11,0,7
W,2,0,2,0,1,7,8,4,0,7,8,8,6,9,0,8
W,6,10,6,8,7,4,10,3,2,9,7,8,8,12,3,5
W,5,8,8,6,5,7,8,4,1,7,9,8,7,11,0,8
W,5,9,7,7,4,10,8,5,2,6,8,8,9,10,0,8
W,5,9,8,7,7,6,11,2,2,7,8,8,8,11,1,8
W,4,9,6,7,4,6,8,4,2,7,8,8,8,10,0,8
W,8,11,8,8,9,4,10,2,3,9,8,7,9,13,3,5
W,7,9,9,7,6,7,8,4,1,7,9,8,8,10,0,8
W,4,5,6,4,6,8,7,4,4,6,5,8,9,8,6,9
W,12,13,12,7,5,2,10,3,3,10,12,8,9,10,0,7
W,6,9,8,7,12,10,7,5,2,7,7,8,11,10,3,5
W,5,11,8,8,4,8,8,5,2,7,8,8,9,9,0,8
W,1,0,2,0,0,8,8,3,0,6,8,8,5,9,0,8
W,7,7,7,5,6,5,10,3,3,9,7,7,8,10,3,5
W,10,15,10,9,7,5,8,2,4,7,9,7,11,10,2,5
W,8,9,8,6,5,1,10,2,3,10,11,9,7,10,1,7
W,3,3,5,5,3,7,8,4,1,7,8,8,8,10,0,8
W,9,11,9,6,5,5,8,2,4,7,9,7,10,10,2,5
W,4,6,6,4,4,10,11,3,2,4,9,7,7,11,0,7
W,5,8,7,6,5,8,8,4,1,7,9,8,7,11,0,8
W,2,3,4,2,2,9,11,3,2,5,9,7,6,10,0,8
W,4,10,7,8,6,7,10,2,3,6,9,8,8,11,1,8
W,5,9,7,7,5,7,8,4,1,7,9,8,8,10,0,8
W,9,11,9,6,5,1,10,3,4,11,12,9,8,11,1,5
W,7,11,7,8,8,4,10,2,3,9,8,7,7,11,2,6
W,3,4,4,3,3,6,10,5,2,9,7,6,5,11,2,6
W,8,12,8,6,5,2,9,2,3,9,11,9,8,11,1,5
W,3,1,5,2,2,8,11,3,2,6,9,8,6,11,1,7
W,10,15,10,8,5,4,9,2,2,8,10,8,9,12,1,6
W,4,10,6,8,4,10,8,5,2,7,8,8,8,9,0,8
W,8,13,8,7,5,4,8,1,3,8,9,8,9,11,2,5
W,4,5,6,5,7,7,7,5,5,6,6,8,9,9,8,8
W,3,2,4,3,3,6,11,2,2,7,9,9,6,11,1,8
W,8,10,9,8,6,1,10,3,3,11,11,9,7,10,1,7
W,6,10,8,8,9,7,9,6,4,9,9,7,8,8,5,12
W,6,5,7,4,4,6,10,4,3,8,7,7,9,11,3,5
W,4,9,6,7,3,9,8,4,1,7,8,8,8,9,0,8
W,4,7,6,5,4,5,11,2,3,8,9,9,7,11,1,8
W,5,7,5,5,4,4,11,2,2,9,8,7,6,11,2,6
W,10,12,9,6,4,5,9,2,2,7,10,7,9,12,1,6
W,4,7,6,5,3,5,8,5,1,7,8,8,8,9,0,8
W,6,9,9,7,7,7,12,2,2,7,8,8,7,12,1,8
W,4,3,4,2,2,4,10,2,2,9,9,7,5,11,1,6
W,7,9,7,5,3,3,9,3,2,8,11,9,10,11,0,7
W,4,9,6,7,6,7,5,6,2,7,7,8,6,8,4,8
W,3,4,4,3,2,9,10,3,2,5,9,7,6,11,0,8
W,4,9,6,7,9,8,7,5,1,7,6,8,10,11,3,9
W,2,1,4,2,2,7,11,2,2,7,9,8,5,11,0,8
W,5,7,7,5,4,5,8,5,1,8,10,9,8,11,0,8
W,8,11,8,6,5,8,8,4,4,6,9,6,10,10,3,6
W,5,5,6,3,4,4,11,3,2,9,9,7,7,11,1,7
W,8,10,11,9,14,7,7,5,5,6,5,8,11,9,10,9
W,3,3,4,2,2,3,10,3,2,10,10,8,5,11,1,6
W,5,8,5,6,4,2,10,2,3,10,11,9,6,10,1,7
W,5,9,7,7,6,5,11,2,2,7,8,9,7,12,1,8
W,6,10,6,8,6,2,11,2,2,10,9,7,6,11,2,6
W,3,5,5,4,4,9,11,3,2,5,9,7,7,11,1,8
W,3,2,4,3,3,5,11,2,2,8,9,9,6,11,0,8
W,7,11,10,8,15,10,5,5,2,7,6,7,12,10,3,4
W,5,10,7,8,8,8,9,6,4,5,9,9,7,8,4,5
W,5,8,8,6,3,7,7,5,2,7,8,8,9,9,0,8
W,5,6,7,4,4,5,11,3,2,9,8,7,9,13,2,5
W,7,9,9,8,11,9,8,6,5,7,5,8,11,10,9,4
W,4,8,6,6,6,10,12,2,2,5,8,8,6,11,0,8
W,7,11,10,8,15,10,8,5,3,7,7,8,13,10,4,6
W,3,3,4,1,2,5,11,3,2,9,9,7,6,11,1,6
W,4,4,6,6,3,8,8,4,1,7,8,8,8,9,0,8
W,5,9,7,7,11,9,7,5,2,7,6,8,10,11,4,8
W,2,0,2,1,1,7,8,3,0,7,8,8,6,9,0,8
W,5,6,5,4,4,4,10,3,2,9,9,7,7,11,2,6
W,5,10,8,8,7,4,11,2,2,9,9,9,8,12,2,8
W,9,12,9,6,5,4,8,2,4,8,10,8,10,10,2,5
W,5,9,5,4,4,9,8,3,3,6,8,6,9,10,2,6
W,4,7,6,5,4,10,8,4,1,7,9,8,7,10,0,8
W,6,8,6,6,4,5,11,3,3,9,8,7,7,11,2,6
W,4,7,6,5,3,4,8,5,1,7,9,8,8,9,0,8
W,3,7,5,5,3,11,8,5,1,6,9,8,7,10,0,8
W,8,8,8,6,6,3,11,2,3,10,9,8,7,11,2,6
W,4,7,6,5,3,4,8,5,1,7,9,8,8,10,0,8
W,8,9,8,4,3,7,10,3,2,7,10,7,9,12,1,6
W,4,7,6,5,8,9,6,5,2,7,6,8,10,10,2,7
W,4,8,6,6,7,7,8,5,3,7,8,8,5,8,3,8
W,1,0,2,0,1,8,8,4,0,7,8,8,5,10,0,8
W,7,9,10,8,11,6,6,6,5,5,5,8,11,11,9,12
W,5,10,8,7,6,5,8,4,1,7,9,8,7,11,0,8
W,7,9,8,4,4,4,8,2,3,8,10,8,9,11,2,5
W,4,3,4,1,2,3,11,3,2,10,10,8,6,11,1,7
W,4,8,7,6,6,7,11,2,2,6,8,8,7,12,1,8
W,3,7,5,5,4,7,11,2,2,7,8,8,6,11,1,8
W,5,7,5,5,5,5,9,3,3,9,7,7,6,11,3,6
W,9,9,9,7,8,4,11,2,2,9,8,7,7,12,2,6
W,6,9,6,5,3,2,10,2,3,10,11,9,6,11,1,6
W,3,7,5,5,7,9,5,5,2,7,6,8,5,10,2,5
W,8,9,11,8,12,7,8,5,6,7,6,8,10,7,9,6
W,5,7,5,5,5,4,9,2,3,9,8,8,6,11,2,6
W,4,9,7,6,5,7,8,4,1,7,9,8,7,11,0,8
W,6,11,8,8,9,8,6,6,3,6,7,8,8,8,5,5
W,4,7,7,5,5,9,12,2,2,6,8,8,8,13,1,7
W,4,10,7,7,5,5,10,2,3,7,9,9,8,11,1,8
W,4,4,6,3,3,9,11,3,2,5,9,7,7,11,1,8
W,2,1,3,2,2,5,10,3,2,8,9,9,5,11,0,8
R,8,15,6,8,5,7,5,6,5,8,6,9,6,6,8,10
R,4,6,6,6,7,6,8,3,3,7,5,9,6,8,5,8
R,3,4,4,2,3,7,7,5,5,7,5,7,2,7,4,8
R,5,10,6,8,4,5,11,8,3,7,4,8,3,8,6,11
R,4,10,5,7,3,5,10,9,4,7,4,8,3,7,6,11
R,3,6,3,4,3,6,9,7,3,7,5,8,2,7,5,11
R,2,3,3,2,2,7,8,5,5,6,5,7,2,6,5,8
R,5,9,7,7,7,8,6,7,3,8,6,7,6,6,7,10
R,2,0,2,1,1,6,10,8,2,7,5,8,2,7,4,10
R,3,8,4,5,2,6,10,9,4,7,4,8,3,7,5,11
R,3,4,5,3,3,8,7,4,5,9,4,7,2,7,4,10
R,4,7,6,5,4,9,7,4,6,9,4,7,3,7,5,11
R,5,8,7,6,7,8,8,7,4,8,5,6,4,7,7,11
R,5,11,7,8,5,8,9,4,6,8,4,9,4,6,6,11
R,4,9,5,6,5,9,7,3,6,9,3,8,3,6,4,11
R,4,10,5,7,3,5,12,9,4,7,2,9,3,7,6,11
R,5,11,7,8,5,9,8,4,6,10,3,7,3,7,4,11
R,5,11,7,8,8,6,7,5,6,6,5,7,3,7,5,8
R,3,5,5,4,3,9,7,3,5,10,4,6,3,7,4,10
R,9,13,7,8,5,7,7,5,5,9,5,9,7,5,7,11
R,3,5,5,4,3,8,7,3,5,10,4,6,3,7,3,9
R,1,0,2,1,1,6,9,7,3,7,5,7,2,7,4,10
R,4,8,5,6,3,6,13,8,4,7,2,9,3,7,6,10
R,2,4,3,3,3,7,8,5,5,7,5,7,2,6,4,8
R,6,10,8,7,8,8,5,6,4,8,6,8,7,6,6,11
R,2,1,2,1,1,6,9,8,3,7,5,7,2,7,4,10
R,6,9,9,8,10,7,6,3,4,7,5,8,8,9,6,7
R,5,8,7,6,7,8,8,7,3,7,4,6,5,7,7,8
R,4,7,7,6,7,7,7,3,3,7,5,8,6,8,6,6
R,3,6,5,4,5,7,8,3,4,6,6,9,6,9,7,6
R,2,6,3,4,3,5,10,7,3,7,4,9,2,6,4,11
R,5,8,8,7,8,8,8,3,3,7,5,8,7,8,6,4
R,4,5,4,8,3,5,11,8,4,7,4,9,3,7,7,11
R,4,8,6,6,4,10,7,4,7,10,1,7,3,6,4,11
R,4,9,5,6,5,9,7,4,5,9,4,8,3,7,4,11
R,4,6,5,4,4,6,7,4,6,7,6,6,6,7,4,8
R,3,4,5,2,3,9,8,3,5,9,4,6,2,6,4,10
R,4,9,6,7,4,10,7,3,6,11,2,7,3,6,3,9
R,2,3,4,2,2,8,8,4,4,8,5,7,2,7,4,10
R,3,5,4,6,3,6,11,9,4,7,2,9,3,7,5,11
R,3,6,4,4,4,8,7,7,3,8,5,7,4,7,7,8
R,3,3,4,2,2,7,8,5,5,7,5,7,2,7,4,8
R,9,11,7,6,4,8,7,5,5,10,4,9,6,5,6,11
R,4,5,5,7,3,5,10,9,4,7,4,8,3,7,6,11
R,3,8,4,6,2,5,11,8,4,7,4,9,3,7,6,11
R,4,7,5,5,3,6,10,9,4,6,4,8,2,8,5,10
R,4,5,5,4,4,7,8,5,6,7,5,6,6,7,4,8
R,8,12,6,6,4,10,6,6,5,11,2,8,7,6,5,10
R,3,5,5,4,4,8,7,4,5,9,4,7,3,7,4,10
R,1,0,1,0,0,6,10,6,1,7,5,8,1,7,4,10
R,1,1,2,1,1,6,9,7,3,7,5,8,2,7,4,10
R,2,5,4,4,3,7,8,5,5,8,6,7,3,7,5,10
R,5,10,6,8,7,8,5,7,3,8,6,8,6,5,6,10
R,2,1,2,1,1,6,9,8,4,7,5,8,2,7,4,11
R,4,9,6,7,8,7,9,3,5,5,6,9,5,8,8,7
R,4,7,5,5,3,11,7,3,6,11,2,6,3,7,3,10
R,6,10,8,8,6,10,7,3,6,10,2,6,5,6,5,10
R,5,10,7,8,7,8,8,4,6,8,4,8,4,5,5,11
R,6,11,6,8,4,5,11,9,3,7,4,8,3,8,6,11
R,6,9,6,4,4,8,7,3,5,9,4,8,6,7,6,8
R,6,10,5,5,3,7,6,5,4,9,5,9,6,5,6,11
